,Name,City,Rating,Rating Count,Telephone,Cuisine,Cost for two,Address,Famous Food,updated_url
17575,The Belgian Waffle Co.,Bengaluru,4.0,167.0,00 08041010202,"Desserts, Beverages, Ice Cream",300.0,"Shop 62, The High Street, 11th Main, 4th Block Jayanagar, Bangalore","Waffles , Belgian Chocolate Waffle",https://www.zomato.com/bangalore/the-belgian-waffle-co-jayanagar-bangalore
9429,Chopstick Kitchen,Bengaluru,4.0,77.0,080 41280858 +91 9008283909,"Chinese, Momos",600.0,"1, Balaji Layout, 29th Cross, Kaggadasapura Main Road, Kaggadasapura, Bangalore","Noodle , Momos , Chop Suey , Prawn",https://www.zomato.com/bangalore/chopstick-kitchen-kaggadasapura
14398,Rolls On Wheels,Bengaluru,4.0,72.0,+91 9071734114 +91 9071496800,Fast Food,450.0,"33/1, Ground Floor, Imperial Court, Cunningham Road, Bangalore","Rolls , Momos , Paneer Roll , Veggie Roll",https://www.zomato.com/bangalore/rolls-on-wheels-cunningham-road
9378,New Biriyani Darbar,Bengaluru,4.0,74.0,+91 9739623000 +91 9741342835,"Biryani, South Indian, North Indian, Chinese",450.0,"21/1, Shampura Main Road, Chinnana Layout, Opposite BR Ambedkar Medical college, RT Nagar, Bangalore",Biryani,https://www.zomato.com/bangalore/new-biriyani-darbar-rt-nagar
7117,Al Khansah,Bengaluru,4.0,412.0,+91 8048667452 +91 8197380237,"North Indian, Mughlai, Chinese",600.0,"482/57, Hema Reddy Complex, Bellandur Main Road, Diagonally Opposite to Village Super Market, Bellandur, Bangalore","Mutton Biryani , Chicken Tikka Masala , Gajar Ka Halwa , Murgh Lababdar , Chicken Tikka Biryani , Butter Chicken , Tandoori Chicken",https://www.zomato.com/bangalore/al-khansah-bellandur
11567,Foodyz,Bengaluru,4.0,79.0,+91 8050080234 +91 8050010081,"North Indian, Chinese, Seafood",600.0,"36/1, Creator Safir Central, Hennur Main Road, HBR Layout 4th Block, Kalyan Nagar, Bangalore","Noodles , Momos , Aloo Paratha , Chicken Biryani",https://www.zomato.com/bangalore/foodyz-kalyan-nagar-bangalore
759,Gokul Veg,Bengaluru,4.0,184.0,080 40934563 080 23542117,"South Indian, North Indian, Chinese",600.0,"7, P&T Colony, Above Univercell, Near ICICI Bank, 80 Feet Road, RT Nagar, Bangalore","Butter Kulcha , Jeera Rice , Panneer Butter Masala",https://www.zomato.com/bangalore/gokul-veg-rt-nagar
15494,Goli Vada Pav No. 1,Bengaluru,4.0,92.0,+91 9706319959,Street Food,200.0,"76/2B, 4, Main Road, Bellandur, Bangalore","Masala Vada Pav , Kulfi",https://www.zomato.com/bangalore/goli-vada-pav-no-1-bellandur
4321,BTM Bawarchi Biryani,Bengaluru,4.0,133.0,080 42171421 +91 8880808222,"Biryani, North Indian, Chinese",600.0,"3, 2nd Main, 11th Cross, Maruthinagar, Madiwala, Near BTM, Bangalore",Chicken Biryani,https://www.zomato.com/bangalore/btm-bawarchi-biryani-btm
17508,Kollapuri's,Bengaluru,4.0,139.0,080 26535207 +91 9900233456,Maharashtrian,600.0,"429/31, 30th Cross, 4th Block, Jayanagar, Bangalore","Biryani , Fish , Roti",https://www.zomato.com/bangalore/kollapuris-jayanagar
9457,Sagar Grand,Bengaluru,4.0,53.0,+91 9611886367,"South Indian, North Indian, Chinese",300.0,"123, 5th Cross Road, Arakere Gate, Araka Mico Layout, Arekere, Bannerghatta Road, Bangalore","Spring Roll , Curd Rice , Masala Dosa , Coffee , Chilli Paneer",https://www.zomato.com/bangalore/sagar-grand-bannerghatta-road-bangalore
9352,Rolla Rappa,Bengaluru,4.0,183.0,+91 8147491682,"Biryani, Rolls, Chinese, North Indian",450.0,"79/8, 1st Main, Muneshwara Nagar, Sector 6, Behind Girias Showroom, Off Hosur Road, HSR, Bangalore","Rolls , Tandoori Momos , Peri Peri Chicken Roll , Soya Chaap , Chicken Biryani , Fries , Paneer Roll",https://www.zomato.com/bangalore/rolla-rappa-hsr
5919,Atithi,Bengaluru,4.0,650.0,+91 8073972947,"North Indian, Chinese",500.0,"18, Global Village Back Gate, Mallasandra, Rajarajeshwari Nagar, Bangalore","Biryani , Paratha , Roti , Manchurian",https://www.zomato.com/bangalore/atithi-rajarajeshwari-nagar-bangalore
13693,Lassi Corner,Bengaluru,4.0,186.0,+91 9513244666,"Beverages, Ice Cream, Sandwich",200.0,"Ground Floor, Narayana Reddy Building, Phase 1, Near Infosys Gate 6, Electronic City, Bangalore","Lassi , Faluda , French Fries",https://www.zomato.com/bangalore/lassi-corner-1-electronic-city
17482,Papa Pizza N Kafe,Bengaluru,4.0,74.0,+91 9620153131,"Pizza, Italian",600.0,"Third Floor, Gopalan Arcade Mall, Mysore Road, Rajarajeshwari Nagar, Bangalore",Pizza,https://www.zomato.com/bangalore/papa-pizza-n-kafe-rajarajeshwari-nagar
4054,Bawarchi Biryani Mahal,Bengaluru,4.0,279.0,+91 9449746944 +91 8296634536,"Biryani, North Indian, Chinese",400.0,"Global Village, Tech Park, Rajarajeshwari Nagar, Bangalore","Hyderabadi Biryani , Raita",https://www.zomato.com/bangalore/bawarchi-biryani-mahal-rajarajeshwari-nagar
802,Swad 'E' Punjab,Bengaluru,4.0,230.0,080 28522244 +91 8095221528,"North Indian, Chinese, Mughlai",500.0,"Panchayati Building, Opposite BHEL, Velankani Road, Electronic City, Bangalore","Paneer Tikka , Sweet Lassi , Butter Chicken , Roti , Paneer Kofta , Murgh Lababdar , Butter Naan",https://www.zomato.com/bangalore/swad-e-punjab-electronic-city
17631,Kamat Hotel,Bengaluru,4.0,80.0,080 22871402,"North Indian, South Indian, Chinese, Street Food",350.0,"40, SC Road, Opposite Kapali Thatre, Gandhi Nagar, Majestic Area, Majestic, Bangalore","Coffee , Buttermilk , Vada , Thali , Brinjal Curry , Roti",https://www.zomato.com/bangalore/kamat-hotel-majestic
15584,Ande Ka Funda,Bengaluru,4.0,80.0,+91 9035838946,"North Indian, Chinese, Fast Food",300.0,"200, 1st main, 7th Block, Koramangala 7th Block, Bangalore","Rolls , Aloo Paratha , Egg Fried Rice , Lassi , Bread Omelette",https://www.zomato.com/bangalore/ande-ka-funda-koramangala-7th-block
9619,Bengaluru House,Bengaluru,4.0,49.0,+91 9986645588 +91 7338068993,"North Indian, South Indian",700.0,"492, 17th Cross, 27th Main Road, HSR, Bangalore","Biryani , Mutton Fry , Chicken Fry",https://www.zomato.com/bangalore/bengaluru-house-hsr
4518,Udupi Garden,Bengaluru,4.0,47.0,+91 7259681819 +91 9986711319,"North Indian, Chinese, South Indian, Street Food",300.0,"Near Ramaiah College Bus Stop, Mathikere, Yeshwantpur, Bangalore",Curd Rice,https://www.zomato.com/bangalore/udupi-garden-yeshwantpur
984,Chatar Patar,Bengaluru,4.0,66.0,+91 7619353103,"Fast Food, Street Food",300.0,"24/1, 23rd Cross, 6th Main Road, Opposite Kaveri Grameena Bank, 2nd Stage, Banashankari, Bangalore","Panipuri , Chaat , Noodles , Dahi Bhalle",https://www.zomato.com/bangalore/chatar-patar-banashankari
8936,Sasu Maa Ki Rasoi,Bengaluru,4.0,97.0,+91 7760460483,"North Indian, Chinese",300.0,"Central Jail Road, Kasavanahalli, Near Amruta Engineering College, Sarjapur Road, Bangalore","Dal Fry , Chilli Paneer , Aloo Paratha , Dal Tadka",https://www.zomato.com/bangalore/sasu-maa-ki-rasoi-sarjapur-road
955,Keto Kitchen,Bengaluru,4.0,54.0,+91 8049653013,Healthy Food,500.0,"3, Ground Floor, 100 Feet Road, Indiranagar, Bangalore",Biryani,https://www.zomato.com/bangalore/keto-kitchen-indiranagar-bangalore
8920,Cafe Poetry,Bengaluru,4.0,57.0,+91 8867762452,"Cafe, Beverages, Healthy Food",400.0,"Near MSR Engineering College Road, New BEL Road, Bangalore","Pasta , Maggi , Ice-cream Shake , Burgers",https://www.zomato.com/bangalore/cafe-poetry-new-bel-road
19202,Domino's Pizza,Bengaluru,4.0,408.0,080 25424700 18602100000,"Pizza, Fast Food",400.0,"602, 4th Cross, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore","Pasta Italiano , Pizza Burger , Stuffed Garlic Bread , Cheese Burst Pizza",https://www.zomato.com/bangalore/dominos-pizza-kalyan-nagar
8914,The 4th Meal,Bengaluru,4.0,87.0,+91 7624893740,"North Indian, Chinese",300.0,"19, Near Old Manipal Hospital, Halagevaderahalli, 5th Stage, Rajarajeshwari Nagar, Bangalore","Chicken Curry , Egg Masala , Desi Chicken",https://www.zomato.com/bangalore/the-4th-meal-rajarajeshwari-nagar
11776,Adda - The Restaurant,Bengaluru,4.0,216.0,+91 9986575697 080 42112433,"North Indian, Seafood, Chinese, Biryani",500.0,"34/5, Devarachikkanahalli Main Road, Adjacent To Golden Park Apartment, Bommanahalli, Bangalore","Biryani , Tandoori Chicken , Shawarma , Achari Kebab , Naan , Chicken Lollipop , Rumali Roti",https://www.zomato.com/bangalore/adda-the-restaurant-bommanahalli-bangalore
4826,Biriyani Paradise,Bengaluru,4.0,219.0,+91 9645140470 080 23606889,"Biryani, North Indian, Chettinad",450.0,"4/3, 12th Main, 4th Cross, MS Ramaiah College Road, Mathikere, Yeshwantpur, Bangalore","Kerala Parotta , Beef Biryani , Paratha , Chicken Biryani , Fish Fry , Fish Curry",https://www.zomato.com/bangalore/biriyani-paradise-1-yeshwantpur
3830,Ande Ka Funda,Bengaluru,4.0,132.0,+91 9844352310 +91 9964116412,"North Indian, Chinese, Fast Food",300.0,"173, Near Dayanand Sagar College, Teachers Colony, 1st Stage, Kumaraswamy Layout, Bangalore","Rolls , Lassi , Aloo Paratha , Chicken Egg Roll , Sattu Paratha , Paneer Roll",https://www.zomato.com/bangalore/ande-ka-funda-1-kumaraswamy-layout
14276,Petoo,Bengaluru,4.0,52.0,+91 8043725869,North Indian,450.0,"38, Giriyappa Complex, 80 Feet Road, KHB Colony, 1st Stage, Basaveshwara Nagar, Bangalore",Biryani,https://www.zomato.com/bangalore/petoo-1-basaveshwara-nagar-bangalore
2686,Karavali Grand,Bengaluru,4.0,41.0,080 41133147,"North Indian, Seafood",650.0,"9/10, 1st Floor, 24th Main Road, Phase 5, Opposite Shoba Tulip Apartment, JP Nagar, Bangalore","Fish , Chicken Curry",https://www.zomato.com/bangalore/karavali-grand-jp-nagar-bangalore
2643,Chef Kitchen,Bengaluru,4.0,51.0,+91 7327050533 +91 8904101896,"North Indian, Biryani, Charcoal Chicken",200.0,"28 6Th Main Road, 12 Cross, MSR Nagar, Mathikere, Bangalore",Chicken Biryani,https://www.zomato.com/bangalore/chef-kitchen-new-bel-road-bangalore
3827,Flavour A Azam,Bengaluru,4.0,42.0,+91 8310137452 +91 9945911321,North Indian,400.0,"Papanna Building, Shikari Palya Main Road, Hulimangala Post , Phase 1, Electronic City, Bangalore","Chicken Boneless Biryani , Chicken Kebab , Nati Biryani",https://www.zomato.com/bangalore/flavour-a-azam-1-electronic-city
7418,Adithya Biriyanis,Bengaluru,4.0,129.0,+91 7760316999 +91 7899176777,"Biryani, North Indian, Chinese",300.0,"17/B - 13 & 14, 1st Floor, Opposite Rail Wheel Factory, Yelahanka New Town, Doddaballapur Road, Yelahanka, Bangalore","Hyderabadi Biryani , Mutton Biryani",https://www.zomato.com/bangalore/adithya-biriyanis-yelahanka
4846,Infinity Family Restaurant,Bengaluru,4.0,47.0,+91 9590386059 +91 9590125711,"North Indian, Chinese",500.0,"43, Chikkanna Layout, Near Maheshwaramma Temple Road, Mahadevapura, Marathahalli, Bangalore","Chicken Biryani , Fried Rice , Tawa Roti",https://www.zomato.com/bangalore/infinity-family-restaurant-marathahalli
19497,Domino's Pizza,Bengaluru,4.0,242.0,+91 7411033856 18602100000,"Pizza, Fast Food",400.0,"44, Infosys Technology, Phase 1, Electronic City, Bangalore","Pizza , Lava Cake , Chocolava Cake , Garlic Bread",https://www.zomato.com/bangalore/dominos-pizza-2-electronic-city
15266,Momo Jojo,Bengaluru,4.0,39.0,+91 8041118539,"Chinese, Momos",300.0,"7, 2nd Cross, Brindavan Nagar, 1st Main Road, BTM, Bangalore","Momos , Chicken Momo , Noodle",https://www.zomato.com/bangalore/momo-jojo-btm-bangalore
17951,All Shook Up,Bengaluru,4.0,69.0,+91 9740144666,"Desserts, Beverages",300.0,"12, Anand Reddy Buliding, Vivekananada Layout, 1st Main, Opposite Hometown, Outer Ring Road, Marathahalli, Bangalore",Cheese Sandwich,https://www.zomato.com/bangalore/all-shook-up-marathahalli-bangalore
8849,Feel@Home,Bengaluru,4.0,44.0,+91 9933527303 +91 9330947137,"North Indian, Chinese",300.0,Shop No 2 LNR Building Harlur Main Road HSR Layout Post - 560103,Thali,https://www.zomato.com/bangalore/feelhome-marathahalli
17959,Just Bake,Bengaluru,4.0,133.0,+91 8970010111,"Bakery, Desserts",350.0,"47/10, SJR Equinox, Doddathogur Village, Begur Hobli, 1st Phase, Electronic City, Bangalore",Cupcake,https://www.zomato.com/bangalore/just-bake-electronic-city
8843,Shekhawati Restaurant,Bengaluru,4.0,72.0,+91 9611502263 +91 9341659472,North Indian,300.0,"Opposite La Casa Hotel, Jayaramreddy Layout, Kasavanhalli, Central Jail Road, Sarjapur Road, Bangalore",Aloo Paratha,https://www.zomato.com/bangalore/shekhawati-restaurant-sarjapur-road
14571,Beijing Bites,Bengaluru,4.0,39.0,080 42114588 080 42114688,"Chinese, Thai",700.0,"2383, Ground Floor, 15th Cross, 1st Main, E Block, Near Cauvery School Sahakara Nagar, Bangalore",Malaysian Noodles,https://www.zomato.com/bangalore/beijing-bites-1-sahakara-nagar-bangalore
17235,Thalassery Restaurant,Bengaluru,4.0,65.0,+91 7406999920 +91 7406999930,"North Indian, Chinese, Kerala",600.0,"Ground Floor 9/1, Basavalingappa Nagar, Billekalli Village, South Taluk, Bannerghatta Road, Bangalore","Fish , Biryani",https://www.zomato.com/bangalore/thalassery-restaurant-bannerghatta-road-bangalore
5981,Rolls On Wheels,Bengaluru,4.0,331.0,+91 9071734101 +91 9071496800,"Fast Food, Rolls, Momos",300.0,"Shop 33 & 30, 21st Main, Near BDA Complex, 2nd Stage, Banashankari, Bangalore","Rolls , Momos , Fries , Veggie Roll , Chicken Kebab Roll , Egg Roll , Chicken Tikka Roll",https://www.zomato.com/bangalore/rolls-on-wheels-banashankari
4619,Food Junction,Bengaluru,4.0,46.0,+91 9538329391 +91 8147729391,"North Indian, Chinese, Street Food, Biryani",400.0,"13, 10th Cross, Christ School Road, SG Palya, DRC Post, BTM, Bangalore",Paratha,https://www.zomato.com/bangalore/food-junction-1-btm
11677,Zodiac,Bengaluru,4.0,69.0,+91 9731207900 +91 8040200200,"Italian, Mexican, Mediterranean, North Indian, Continental",1500.0,"Fortune Select Trinity, 134/136, EPIP Area Road-1, Whitefield, Bangalore","Lunch Buffet , Chicken Biryani",https://www.zomato.com/bangalore/zodiac-whitefield
11470,Off D' Hook,Bengaluru,4.0,694.0,+91 8546868888 +91 8124488575,"Continental, North Indian, Andhra, Chinese",900.0,"93/2, Above Soch Showroom, HAL Old Airport Road, Marathahalli, Bangalore","Chicken Guntur , Biryani , Dragon Chicken , White Sauce Pasta , Peri Fries , Mocktails , Virgin Mojito",https://www.zomato.com/bangalore/off-d-hook-marathahalli-bangalore
15605,Goli Vada Pav No. 1,Bengaluru,4.0,146.0,+91 9632705656,Street Food,200.0,"484, 17 Cross, 27th Main, Next To Lakme Beauty Salon, 2 Sector, HSR, Bangalore","Kulfi , Schezwan Vada Pav , Masala Pav , French Fries",https://www.zomato.com/bangalore/goli-vada-pav-no-1-1-hsr-bangalore
2240,Status,Bengaluru,4.0,124.0,080 25229035 +91 9845888813,"Chinese, North Indian",550.0,"35, NAL Wind Tunnel Road, Opposite Top N Town, Murgeshpalya, Old Airport Road, Bangalore","Filtered Coffee , Crab Soup , Fish , Fried Rice , Dal Tadka",https://www.zomato.com/bangalore/status-airport-road
11460,Mehek De Punjab,Bengaluru,4.0,40.0,+91 9686778643 +91 7829999942,"North Indian, Chinese, Biryani",500.0,"17, 2nd Cross, M P Layout, Old Mangammana Palya Road, Bommanahalli, Bangalore","Butter Chicken , Ghee Rice , Hyderabadi Biryani , Shahi Tukda , Dal Makhani",https://www.zomato.com/bangalore/mehek-de-punjab-bommanahalli-bangalore
17319,Juicy Momos,Bengaluru,4.0,75.0,+91 9538550509,"Momos, Fast Food",250.0,"104, 1st Main Road, Koramangala Industrial Layout, Koramangala 5th Block, Bangalore","Veg Momos , Burgers , Momo Burger , Chocolate Momos , Whole Meat Shawarma , Chicken Fried Momos , Paneer Momos",https://www.zomato.com/bangalore/juicy-momos-koramangala-5th-block
13755,Lassi Corner,Bengaluru,4.0,121.0,+91 9972348689 +91 7204756477,"Beverages, Desserts, Sandwich, Street Food, Healthy Food, Ice Cream, Italian, North Indian",150.0,"1304, Kathriguppe Main Road, Ashok Nagar, NR Colony, Basavanagudi, Bangalore",Lassi,https://www.zomato.com/bangalore/lassi-corner-basavanagudi-bangalore
14447,Rolls On Wheels,Bengaluru,4.0,259.0,+91 9071734110 +91 9071496800,Fast Food,450.0,"18, R J Garden, Outer Ring Road, Marathahalli, Bangalore","Rolls , Mixed Vegetables , Cheese Roll , Chicken Tikka Roll",https://www.zomato.com/bangalore/rolls-on-wheels-marathahalli
4604,Vaishnavi Palace,Bengaluru,4.0,65.0,+91 9880788236 +91 9945108319,"North Indian, South Indian, Chinese",1000.0,"Lakshmipura, Near Art of Living, Kanakapura Road, Bangalore","Roti , Vegetable Biryani",https://www.zomato.com/bangalore/vaishnavi-palace-kanakapura-road
11709,Charcoal,Bengaluru,4.0,42.0,080 26544799,"North Indian, Chinese, Desserts",800.0,"57, 13th Main Road, 4th T Block East, KV Layout, Jayanagar, Bengalore",Noodle,https://www.zomato.com/bangalore/charcoal-jayanagar-bangalore
19467,Domino's Pizza,Bengaluru,4.0,314.0,080 25499580 18602100000,"Pizza, Fast Food",400.0,"Ground Floor, 22/1, Coles Road, Opposite Fatima School, Frazer Town, Bangalore",Pizza,https://www.zomato.com/bangalore/dominos-pizza-frazer-town
910,Dwaraka Krishna,Bengaluru,4.0,333.0,+91 9538833223 +91 9742044034,"North Indian, Biryani, Chinese",500.0,"16th Main Road, 1st Stage, 1st Phase, BTM, Bangalore","Biryani , Shahi Paneer , Wings",https://www.zomato.com/bangalore/dwaraka-krishna-btm-bangalore
1742,Tastybites.com,Bengaluru,4.0,82.0,+91 6361088707,"Fast Food, Sandwich, South Indian",150.0,"3, 5th Main, BEML Layout, Opposite Balaji Residency, Brookefield, Bangalore","Sandwiches , Chaat , Panipuri , Sandwich",https://www.zomato.com/bangalore/tastybites-com-1-brookefield-bangalore
924,The Grilled & Fried,Bengaluru,4.0,160.0,+91 9986057577,Fast Food,300.0,"Borwell Road, Whitefield, Bangalore","Chicken Fries , Chicken Grill , Popcorn , Fried Potato , Hot Wings , Potato Wedges , Chicken Curry",https://www.zomato.com/bangalore/the-grilled-fried-whitefield
4692,Gold Line Breadz,Bengaluru,4.0,57.0,080 25452799,"Bakery, Fast Food, Desserts",350.0,"4M-408, HRBR Layout, 2nd Block, Kammanahalli Main Road, Kammanahalli, Bangalore","Sandwich , Garlic Bread , Sausage Roll",https://www.zomato.com/bangalore/gold-line-breadz-kammanahalli
3876,Dum Biryani Hub,Bengaluru,4.0,113.0,080 49652566,"Biryani, North Indian, Chinese",450.0,"39, 1 St A Cross, Opposite Swaraj Hyper Market Chocolate Factory Road Tavarekere, BTM 1 Stage, BTM, Bangalore",Chicken Dum Biryani,https://www.zomato.com/bangalore/dum-biryani-hub-btm-bangalore
9726,Just Eat,Bengaluru,4.0,58.0,+91 9632774907 +91 9632774879,"North Indian, Chinese, Beverages",500.0,"1344/B, 6th Cross, 11th Main, Leela Palace Road, Kodihalli, Indiranagar, Bangalore","Chicken Hakka Noodles , Noodle , Paneer Fried Rice",https://www.zomato.com/bangalore/just-eat-indiranagar-bangalore
17865,KFC,Bengaluru,4.0,374.0,080 33994444,"Burger, Fast Food",450.0,"Ground Floor, Forum Neighbourhood Mall, Varthur Main Road, Whitefield, Bangalore","Burgers , Hot Wings , Virgin Mojito , Popcorn Chicken , Chicken Zinger Burger , Rice Bowl",https://www.zomato.com/bangalore/kfc-1-whitefield
8997,Sathya's Kitchen,Bengaluru,4.0,122.0,+91 9900803078,"North Indian, South Indian",400.0,"2, Near RT Depot, RT Nagar, Bangalore","Chicken Biryani , Chicken Guntur",https://www.zomato.com/bangalore/sathyas-kitchen-rt-nagar-bangalore
8991,Mr. Chaiwala,Bengaluru,4.0,48.0,+91 9591048402 +91 7892846310,"Tea, Fast Food",100.0,"Shop 44, 4th Cross, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore","Chai , Ginger Tea",https://www.zomato.com/bangalore/mr-chaiwala-1-kalyan-nagar-bangalore
7582,Udupi Upahara,Bengaluru,4.0,49.0,+91 9535555553,"South Indian, North Indian",300.0,"168, 7th Main, 80 Feet Road, 1st Block, Koramangala 1st Block, Bangalore",Filtered Coffee,https://www.zomato.com/bangalore/udupi-upahara-koramangala-1st-block
18241,Pappu Chaiwalla,Bengaluru,4.0,97.0,080 49721444,"North Indian, Momos, Rolls, Fast Food",300.0,"Shop 04, KSV Complex,  34/4 Kodichikkanahalli Main Road Begur Hobli,  Opposite to PK Home needs and SBM Bank. Devarachikkanahalli Main Road, Bommanahalli","Ginger Tea , Ginger Chai , Pakoda , Paratha , Maggi , Pav Bhaji , Sulemani Chai",https://www.zomato.com/bangalore/pappu-chaiwalla-btm
11281,Intalia,Bengaluru,4.0,324.0,080 49511151 080 49511151,"Pizza, Italian",800.0,"81/3/4, 5th Cross, Opposite Royal Meenakshi Mall, Hulimavu, Bannerghatta Road, Bangalore","Pasta , Salad , Chicken Lasagne , Garlic Bread With Cheese , Blueberry Cheesecake , Thin Crust Pizza , Roasted Chicken",https://www.zomato.com/bangalore/intalia-bannerghatta-road
7856,Sweet Chariot,Bengaluru,4.0,60.0,080 25725998,"Bakery, Fast Food",500.0,"1174, 17th Cross, 5th Main, Sector 7, HSR Layout, HSR, Bangalore",Coffee,https://www.zomato.com/bangalore/sweet-chariot-hsr
235,Indian Tadka,Bengaluru,4.0,224.0,+91 8318686385 +91 9369581602,North Indian,700.0,"1st Floor, Inorbit Mall, EPIP Zone, Whitefield, Bangalore","Paratha , Thali , Chicken Boneless Biryani , Chicken Tikka Biryani , Dal Makhani , Tandoori Chicken , Lassi",https://www.zomato.com/bangalore/indian-tadka-whitefield
8332,Dilli Darbar,Bengaluru,4.0,187.0,+91 9742213284 +91 9591594367,"North Indian, Chinese, Biryani",500.0,"Food Court, SJRI, Tech Park, Opposite Satya Sai Hospital, Whitefield, Bangalore","Paneer Lababdar , Paratha , Lassi , Butter Chicken , Tawa Roti , Dal Makhani",https://www.zomato.com/bangalore/dilli-darbar-whitefield
5397,Swasthi Spice Restaurant,Bengaluru,4.0,588.0,+91 8431616666,"Andhra, North Indian, Chinese, Biryani",600.0,"706, 1st Floor, Modi Hospital Main Road, Above Poorvika Mobiles, Rajajinagar, Bangalore","Hyderabadi Dum Biryani , Vegetable Biryani",https://www.zomato.com/bangalore/swasthi-spice-restaurant-rajajinagar
3292,Aaha,Bengaluru,4.0,95.0,+91 6361264046,"North Indian, Chinese",300.0,"Graphite India Main Rd, B Block, AECS Layout, Next To Daily Santhe, Kundalahalli, Brookefield, Bangalore","Paratha , Tandoori Chicken , Panneer Butter Masala , Chole Bhature",https://www.zomato.com/bangalore/aaha-brookefield-bangalore
10494,Zengi Pub & Restaurant,Bengaluru,4.0,59.0,+91 8217794843,"Finger Food, Continental, Chinese",900.0,"805 A, 3rd Floor, 7th Cross, 2nd Stage, BTM Layout, BTM, Bangalore",Pasta,https://www.zomato.com/bangalore/zengi-pub-restaurant-btm
10988,Madurai Idli Dosa Shop,Bengaluru,4.0,68.0,+91 9845764014,South Indian,150.0,"389/2, JMR Complex, SGR DentalCollege Road, Marathahalli, Bangalore","Idli , Plain Dosa",https://www.zomato.com/bangalore/madurai-idli-dosa-shop-marathahalli
223,Punjabi Raswada,Bengaluru,4.0,443.0,+91 9740105551 +91 8073000687,North Indian,800.0,"4/3/1 & 3/2, 1st Floor, SM Towers, Near Cosmopolitan Club, 11th Main, Jayanagar, Bangalore","Lassi , Roti , Dal Makhani , Punjabi Raswada , Tomato Soup , Paratha , Paneer Tikka",https://www.zomato.com/bangalore/punjabi-raswada-jayanagar
13358,McDonald's,Bengaluru,4.0,134.0,080 66000666,"Burger, Fast Food, Beverages, Desserts",500.0,"112, Commercial Street, Bangalore","Burgers , Peri Peri Fries , French Fries",https://www.zomato.com/bangalore/mcdonalds-commercial-street
18911,Pizza Stop,Bengaluru,4.0,77.0,+91 8971101408 080 41171197,Italian,600.0,"Airlines Hotel, 4, Madras Bank Road, Lavelle Road Area, Lavelle Road, Bangalore","Pasta , Garlic Bread , Nachos , Nawabi Pizza",https://www.zomato.com/bangalore/pizza-stop-lavelle-road
18901,Marakachi,Bengaluru,4.0,87.0,+91 6363580486,Chettinad,600.0,"2116, HRBR Layout, 2nd block, Kalyan Nagar, Bangalore",Biryani,https://www.zomato.com/bangalore/marakachi-kalyan-nagar-bangalore
214,Hotel Elite,Bengaluru,4.0,66.0,080 41507500 +91 9741078439,"North Indian, Chinese, Chettinad",550.0,"45/1, Below Corporation Bank, Tumkur Road, RMC Yard, Yeshwantpur, Bangalore","Chicken Grill , Roti",https://www.zomato.com/bangalore/hotel-elite-yeshwantpur
8232,Sultan's,Bengaluru,4.0,99.0,+91 9900812100 +91 9900812107,"North Indian, Chinese, Mughlai",750.0,"29, Hegde Nagar, Beside Karnataka College, Thirumenahalli, Jakkur, Bangalore","Mutton Biryani , Roti , Kalmi Kabab , Butter Naan , Tandoori Chicken , Chicken Grill , Hyderabadi Biryani",https://www.zomato.com/bangalore/sultans-jakkur-bangalore
14688,Beijing Bites,Bengaluru,4.0,346.0,080 23417888 080 23417188,"Chinese, Thai",700.0,"14 Indira House, First Floor, ITI Layout, New BEL Road, Bangalore","Dragon Rolls , Chowmein , Dragon Chicken , Prawn , Momos , Chilli Garlic Noodles , Malaysian Noodles",https://www.zomato.com/bangalore/beijing-bites-new-bel-road
10975,Brew Bakes Cafe,Bengaluru,4.0,47.0,+91 9739560510 +91 9986027745,Cafe,500.0,"Shop 102, 1st Floor, Sai Ganesh Grandio, 3rd Cross, 9th Main Road, 1st Block, HRBR Layout, Kalyan Nagar, Bangalore","Coffee , Sandwich , Maggi",https://www.zomato.com/bangalore/brew-bakes-cafe-kalyan-nagar
5450,Dilli Galli,Bengaluru,4.0,49.0,+91 7093947020,"North Indian, Fast Food",200.0,"Opposite Sandeep Vihar, Whitefield - Hoskote Road, Kannamangala, Whitefield, Bangalore","Chole Bhature , Paratha",https://www.zomato.com/bangalore/dilli-galli-1-whitefield-bangalore
13386,McDonald's,Bengaluru,4.0,165.0,080 66000666,"Burger, Fast Food, Beverages, Desserts",500.0,"105, 1st Main, Club Road, Near Good World, RPC Layout, Vijay Nagar, Bangalore",Burgers,https://www.zomato.com/bangalore/mcdonalds-vijay-nagar
7884,Chef in,Bengaluru,4.0,200.0,+91 8065677779 +91 9986010777,"Biryani, North Indian, Chinese",500.0,"Opposite Maharaja Furniture, ITPL Main Road, Brookefield, Bangalore","Tandoori Chicken , Chicken Biryani , Naan , Dum Biryani , Sweet Lassi , Dal Tadka , Hyderabadi Biryani",https://www.zomato.com/bangalore/chef-in-brookefield
6312,Castle Rock,Bengaluru,4.0,176.0,080 42014000 +91 9845030125,"North Indian, Chinese",700.0,"1/2, Opposite Indian Oil Petrol Bunk, 1st Cross, Kaderanhalli Crossroad, Subramanyapura Main Road, Padmanabhanagar, Uttarahalli, Bangalore",Biryani,https://www.zomato.com/bangalore/castle-rock-2-uttarahalli-bangalore
